성분코드,성분명,제품코드,제품명,업소명,약품상세정보,급여여부
458402ATB,morniflumate,641501190,모니맥정(모니플루메이트)_(0.35g/1정),맥널티제약(주),고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있으며 더 나쁜 결과를 나타낼 수 있음. 고령자는 이상반응이 나타나기 쉬우므로 소량에서 투여를 시작하여 필요한 최소량으로 투여하고 이상반응 발현에 특히 유의하면서 환자의 상태를 관찰하는 등 신중히 투여.,급여
458402ATB,morniflumate,642306640,삼성모니플루메이트정350밀리그램_(0.35g/1정),삼성제약(주),고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있으며 더 나쁜 결과를 나타낼 수 있음. 고령자는 이상반응이 나타나기 쉬우므로 소량에서 투여를 시작하여 필요한 최소량으로 투여하고 이상반응 발현에 특히 유의하면서 환자의 상태를 관찰하는 등 신중히 투여.,급여
458402ATB,morniflumate,643103950,바이넥스모니플루메이트정_(0.35g/1정),(주)바이넥스,고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있으며 더 나쁜 결과를 나타낼 수 있음. 고령자는 이상반응이 나타나기 쉬우므로 소량에서 투여를 시작하여 필요한 최소량으로 투여하고 이상반응 발현에 특히 유의하면서 환자의 상태를 관찰하는 등 신중히 투여.,급여
458402ATB,morniflumate,643202600,플로맥스정(모니플루메이트)_(0.35g/1정),동성제약(주),고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있으며 더 나쁜 결과를 나타낼 수 있음. 고령자는 이상반응이 나타나기 쉬우므로 소량에서 투여를 시작하여 필요한 최소량으로 투여하고 이상반응 발현에 특히 유의하면서 환자의 상태를 관찰하는 등 신중히 투여.,급여
458402ATB,morniflumate,644101480,모딤정350밀리그램(모니플루메이트)_(0.35g/1정),제이더블유신약(주),고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있으며 더 나쁜 결과를 나타낼 수 있음. 고령자는 이상반응이 나타나기 쉬우므로 소량에서 투여를 시작하여 필요한 최소량으로 투여하고 이상반응 발현에 특히 유의하면서 환자의 상태를 관찰하는 등 신중히 투여.,급여
458402ATB,morniflumate,648102910,모니메이트정(모니플루메이트)_(0.35g/1정),경동제약(주),고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있으며 더 나쁜 결과를 나타낼 수 있음. 고령자는 이상반응이 나타나기 쉬우므로 소량에서 투여를 시작하여 필요한 최소량으로 투여하고 이상반응 발현에 특히 유의하면서 환자의 상태를 관찰하는 등 신중히 투여.,급여
458402ATB,morniflumate,651502670,모니트정350밀리그램(모니플루메이트)_(0.35g/1정),(주)하원제약,고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있으며 더 나쁜 결과를 나타낼 수 있음. 고령자는 이상반응이 나타나기 쉬우므로 소량에서 투여를 시작하여 필요한 최소량으로 투여하고 이상반응 발현에 특히 유의하면서 환자의 상태를 관찰하는 등 신중히 투여.,급여
458402ATB,morniflumate,656002990,모니메르정(모니플루메이트)_(0.35g/1정),알리코제약(주),고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있으며 더 나쁜 결과를 나타낼 수 있음. 고령자는 이상반응이 나타나기 쉬우므로 소량에서 투여를 시작하여 필요한 최소량으로 투여하고 이상반응 발현에 특히 유의하면서 환자의 상태를 관찰하는 등 신중히 투여.,급여
458402ATB,morniflumate,662503160,모니플라정(모니플루메이트)_(0.35g/1정),(주)넥스팜코리아,고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있으며 더 나쁜 결과를 나타낼 수 있음. 고령자는 이상반응이 나타나기 쉬우므로 소량에서 투여를 시작하여 필요한 최소량으로 투여하고 이상반응 발현에 특히 유의하면서 환자의 상태를 관찰하는 등 신중히 투여.,급여
458402ATB,morniflumate,669906130,모루밍정(모니플루메이트)_(0.35g/1정),대한뉴팜(주),고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있으며 더 나쁜 결과를 나타낼 수 있음. 고령자는 이상반응이 나타나기 쉬우므로 소량에서 투여를 시작하여 필요한 최소량으로 투여하고 이상반응 발현에 특히 유의하면서 환자의 상태를 관찰하는 등 신중히 투여.,급여
458402ATB,morniflumate,670300490,모니플루정350밀리그람(모니플루메이트)_(0.35g/1정),코오롱제약(주),고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있으며 더 나쁜 결과를 나타낼 수 있음. 고령자는 이상반응이 나타나기 쉬우므로 소량에서 투여를 시작하여 필요한 최소량으로 투여하고 이상반응 발현에 특히 유의하면서 환자의 상태를 관찰하는 등 신중히 투여.,급여
458402ATB,morniflumate,698500780,모니필정350밀리그램(모니플루메이트)_(0.35g/1정),(주)테라젠이텍스,고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있으며 더 나쁜 결과를 나타낼 수 있음. 고령자는 이상반응이 나타나기 쉬우므로 소량에서 투여를 시작하여 필요한 최소량으로 투여하고 이상반응 발현에 특히 유의하면서 환자의 상태를 관찰하는 등 신중히 투여.,급여
493401ATB,pelubiprofen,642404920,펠프스정(펠루비프로펜)_(30mg/1정),영진약품(주),고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서는 이상반응이 나타나기 쉽기 때문에 소량부터 투여를 개시하고 필요한 최소량으로 투여하며 투여간격에 유의하는 등 환자의 상태를 관찰하면서 신중히 투여.,급여
493401ATB,pelubiprofen,670608760,펠로엔정(펠루비프로펜(미분화))_(30mg/1정),(주)휴온스,고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서는 이상반응이 나타나기 쉽기 때문에 소량부터 투여를 개시하고 필요한 최소량으로 투여하며 투여간격에 유의하는 등 환자의 상태를 관찰하면서 신중히 투여.,급여
493401ATB,pelubiprofen,671803380,펠루비정(펠루비프로펜)_(30mg/1정),대원제약(주),고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서는 이상반응이 나타나기 쉽기 때문에 소량부터 투여를 개시하고 필요한 최소량으로 투여하며 투여간격에 유의하는 등 환자의 상태를 관찰하면서 신중히 투여.,급여
493402ATR,pelubiprofen,671805860,펠루비서방정(펠루비프로펜)_(45mg/1정),대원제약(주),고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자에서는 이상반응이 나타나기 쉽기 때문에 소량부터 투여를 개시하고 필요한 최소량으로 투여하며 투여간격에 유의하는 등 환자의 상태를 관찰하면서 신중히 투여.,급여
636401ACH,polmacoxib,50100010,아셀렉스캡슐2밀리그램(폴마콕시브)_(2mg/1캡슐),크리스탈지노믹스(주),"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 70세 이상의 관절염 환자에서 이 약의 혈중 약물 농도는 40~69세의 관절염 환자에서의 혈중 약물 농도 보다 1.4배 높게 나타나 신중히 투여. 이 약의 임상시험 결과 프로트롬빈 시간 연장의 이상반응이 보고되었고, 선택성 COX-2 억제제와 와파린을 병용 투여한",급여
636401ACH,polmacoxib,52701440,폴마렉스캡슐2밀리그램(폴마콕시브)_(2mg/1캡슐),(주)휴온스생명과학,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 70세 이상의 관절염 환자에서 이 약의 혈중 약물 농도는 40~69세의 관절염 환자에서의 혈중 약물 농도 보다 1.4배 높게 나타나 신중히 투여. 이 약의 임상시험 결과 프로트롬빈 시간 연장의 이상반응이 보고되었고, 선택성 COX-2 억제제와 와파린을 병용 투여한",급여
636401ACH,polmacoxib,73001310,건폴렉스캡슐2밀리그램(폴마콕시브)_(2mg/1캡슐),건일바이오팜주식회사,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 70세 이상의 관절염 환자에서 이 약의 혈중 약물 농도는 40~69세의 관절염 환자에서의 혈중 약물 농도 보다 1.4배 높게 나타나 신중히 투여. 이 약의 임상시험 결과 프로트롬빈 시간 연장의 이상반응이 보고되었고, 선택성 COX-2 억제제와 와파린을 병용 투여한",급여
636401ACH,polmacoxib,628902120,폴시브캡슐2밀리그램(폴마콕시브)_(2mg/1캡슐),(주)이든파마,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 70세 이상의 관절염 환자에서 이 약의 혈중 약물 농도는 40~69세의 관절염 환자에서의 혈중 약물 농도 보다 1.4배 높게 나타나 신중히 투여. 이 약의 임상시험 결과 프로트롬빈 시간 연장의 이상반응이 보고되었고, 선택성 COX-2 억제제와 와파린을 병용 투여한",급여
636401ACH,polmacoxib,640904280,페콕시브캡슐2밀리그램(폴마콕시브)_(2mg/1캡슐),(주)일화,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 70세 이상의 관절염 환자에서 이 약의 혈중 약물 농도는 40~69세의 관절염 환자에서의 혈중 약물 농도 보다 1.4배 높게 나타나 신중히 투여. 이 약의 임상시험 결과 프로트롬빈 시간 연장의 이상반응이 보고되었고, 선택성 COX-2 억제제와 와파린을 병용 투여한",급여
636401ACH,polmacoxib,641607700,아셀콕스캡슐2밀리그램(폴마콕시브)_(2mg/1캡슐),(주)대웅제약,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 70세 이상의 관절염 환자에서 이 약의 혈중 약물 농도는 40~69세의 관절염 환자에서의 혈중 약물 농도 보다 1.4배 높게 나타나 신중히 투여. 이 약의 임상시험 결과 프로트롬빈 시간 연장의 이상반응이 보고되었고, 선택성 COX-2 억제제와 와파린을 병용 투여한",급여
636401ACH,polmacoxib,648604430,폴마콕스캡슐2밀리그램(폴마콕시브)_(2mg/1캡슐),(주)씨엠지제약,"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 70세 이상의 관절염 환자에서 이 약의 혈중 약물 농도는 40~69세의 관절염 환자에서의 혈중 약물 농도 보다 1.4배 높게 나타나 신중히 투여. 이 약의 임상시험 결과 프로트롬빈 시간 연장의 이상반응이 보고되었고, 선택성 COX-2 억제제와 와파린을 병용 투여한",급여
636401ACH,polmacoxib,649105560,폴렉스캡슐2밀리그램(폴마콕시브)_(2mg/1캡슐),한국휴텍스제약(주),"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 70세 이상의 관절염 환자에서 이 약의 혈중 약물 농도는 40~69세의 관절염 환자에서의 혈중 약물 농도 보다 1.4배 높게 나타나 신중히 투여. 이 약의 임상시험 결과 프로트롬빈 시간 연장의 이상반응이 보고되었고, 선택성 COX-2 억제제와 와파린을 병용 투여한",급여
636401ACH,polmacoxib,657807710,폴비트캡슐2밀리그램(폴마콕시브)_(2mg/1캡슐),하나제약(주),"고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음. 고령자는 신기능, 간기능 및 특히 심기능이 저하되어 있을 가능성이 높으므로 고령자에게 이 약을 투여하는 경우 적절한 관찰이 요구됨. 70세 이상의 관절염 환자에서 이 약의 혈중 약물 농도는 40~69세의 관절염 환자에서의 혈중 약물 농도 보다 1.4배 높게 나타나 신중히 투여. 이 약의 임상시험 결과 프로트롬빈 시간 연장의 이상반응이 보고되었고, 선택성 COX-2 억제제와 와파린을 병용 투여한",급여
